logFC	AveExpr	t	P.Value	adj.P.Val	B	target_id	DEG_status
1.0415887015505207	6.4546316274577595	5.895194344610254	5.667948787134465e-6	4.2355966689399424e-4	4.013259612740848	MGG_05099T0	upreg_in_guy11
1.8082225744926053	7.056977466760814	5.8831521483282385	5.832579340636859e-6	4.318243657275391e-4	3.992207070315322	MGG_02407T0	upreg_in_guy11
1.498976838587688	4.179043632935046	5.849287257197922	6.3221487584728985e-6	4.397220696642482e-4	3.9867180444468318	MGG_10678T0	upreg_in_guy11
-1.4951106236957523	6.324335299864396	-5.862510221237949	6.1261944661560564e-6	4.3941844417955833e-4	3.9746354344165864	MGG_14797T0	downreg_in_guy11
-1.3197895369569475	6.923452305302678	-5.875859296530464	5.9346408553989385e-6	4.356166852735138e-4	3.9734013671599877	MGG_07708T0	downreg_in_guy11
-0.9160733592711736	6.341405452953546	-5.871939641564927	5.990245044615521e-6	4.3711170457915024e-4	3.965947492548585	MGG_06342T0	Not_DEG
-1.493139835270846	4.499134964211777	-5.83327000134285	6.568084788364209e-6	4.431930658109752e-4	3.9581120800253435	MGG_01030T0	downreg_in_guy11
-1.3655842045332687	4.653943082037414	-5.841261316680772	6.444188096899294e-6	4.416583057571036e-4	3.9578782202305174	MGG_08049T0	downreg_in_guy11
1.5558191791818574	7.534734619654997	5.865695052700145	6.079928990923768e-6	4.3941844417955833e-4	3.9508646486650925	MGG_06915T0	upreg_in_guy11
-1.4751721626325471	6.267569488278745	-5.853745259394019	6.255381320233764e-6	4.397220696642482e-4	3.9484841228801226	MGG_17813T0	downreg_in_guy11
1.1744100025271704	7.190620915387471	5.8623778584779895	6.1281250175786855e-6	4.3941844417955833e-4	3.943861042475918	MGG_05438T0	upreg_in_guy11
1.4194925154388294	6.22536057581048	5.857977337248351	6.192661890673098e-6	4.397220696642482e-4	3.9362100124060735	MGG_08104T0	upreg_in_guy11
0.9550391925783632	6.571990999911451	5.857165524065663	6.204643135342736e-6	4.397220696642482e-4	3.935448865243603	MGG_10720T0	Not_DEG
1.5464454577968745	4.112624534871977	5.831630456115191	6.593802523924795e-6	4.431930658109752e-4	3.9224664222720387	MGG_12897T0	upreg_in_guy11
-1.3938836297670347	6.642174356854326	-5.8452622083255426	6.383055116874918e-6	4.3989888180462984e-4	3.9219390417075175	MGG_03191T0	downreg_in_guy11
-1.169960569360284	8.046072204061701	-5.8482591609733845	6.337649241811139e-6	4.397220696642482e-4	3.913392171395368	MGG_04714T0	downreg_in_guy11
1.9086752940618128	2.8662360996295178	5.84776970119075	6.3450423595244195e-6	4.397220696642482e-4	3.909660358084877	MGG_09554T0	upreg_in_guy11
1.2372622092738466	4.411230090394088	5.81923233760122	6.791626715857307e-6	4.434217337379468e-4	3.9033511631020508	MGG_09780T0	upreg_in_guy11
