Id,downreg_in_guy11_4h,downreg_in_guy11_24h,upreg_in_guy11_0h,upreg_in_guy11_4h,downreg_in_guy11_0h,upreg_in_guy11_24h
MGG_03392,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03393,Not_DEG,Not_DEG,Dmst12,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03394,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03396,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03397,Not_DEG,Dbip1,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03399,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03401,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03403,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03404,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03406,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03413,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03414,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03418,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03421,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03422,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03423,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03424,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03425,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03426,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03427,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03428,Not_DEG,Dmst12,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03429,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03430,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03431,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03432,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03433,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03434,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03436,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03437,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Dmst12
MGG_03438,Not_DEG,Dbip1,Not_DEG,Dmst12,Dbip1,Not_DEG
MGG_03439,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03440,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Dmst12
MGG_03446,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03449,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03451,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03454,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03455,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_03456,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03457,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03458,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03460,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_03464,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_03465,"Dbip1, Dmst12","Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03466,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03468,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03470,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03473,Dmst12,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03474,Dmst12,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03476,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_03477,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03479,Not_DEG,Not_DEG,Dbip1,Dmst12,Not_DEG,Not_DEG
MGG_03481,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03487,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03489,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03491,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03492,Not_DEG,Not_DEG,Not_DEG,Dbip1,Dmst12,Not_DEG
MGG_03493,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03495,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_03497,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,"Dbip1, Dmst12"
MGG_03498,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_03499,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03502,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03503,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03504,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03505,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_03507,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03508,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03509,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03510,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03511,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03516,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_03519,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12","Dbip1, Dmst12"
MGG_03523,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_03526,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03529,Not_DEG,Dbip1,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_03531,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03532,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03536,Dmst12,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03542,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03544,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03545,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03548,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03549,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03550,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03552,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_03553,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12"
MGG_03555,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03557,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03560,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03561,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03564,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03569,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03575,Not_DEG,Dmst12,"Dbip1, Dmst12",Not_DEG,Not_DEG,Dbip1
MGG_03578,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03579,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03582,Not_DEG,Dbip1,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03584,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03585,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03588,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_03593,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Dmst12
MGG_03597,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03598,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03599,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03603,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_03604,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_03608,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_03609,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,"Dbip1, Dmst12"
MGG_03611,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_03613,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03615,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03620,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03623,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03625,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03634,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03635,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03637,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03638,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03640,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03641,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03642,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03656,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_03661,Not_DEG,Dbip1,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_03662,Not_DEG,Dbip1,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_03667,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03671,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03672,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03682,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03683,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03684,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03685,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03686,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_03687,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03690,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03693,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03694,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_03698,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_03699,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03700,Not_DEG,Dbip1,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_03703,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_03705,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03707,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03710,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_03712,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03713,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03715,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03729,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03731,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03738,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03743,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03746,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03757,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_03761,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03763,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03765,Not_DEG,Not_DEG,Dbip1,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03766,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Dbip1
MGG_03767,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Dbip1
MGG_03771,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Dbip1
MGG_03772,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03774,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03784,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_03792,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03793,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03794,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_03817,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03820,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03821,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03822,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03823,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03824,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03826,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03827,Dmst12,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03828,Dmst12,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03829,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03830,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03831,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03832,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03833,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03834,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03836,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03838,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03840,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03843,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03844,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03848,Dmst12,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03849,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03852,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03853,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_03858,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03860,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_03862,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03863,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03864,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03865,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_03868,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_03869,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03871,Not_DEG,Dmst12,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_03872,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03879,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03880,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Dmst12
MGG_03882,Dmst12,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03885,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03887,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03888,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03889,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03890,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_03891,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Dbip1
MGG_03892,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Dbip1
MGG_03893,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03896,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_03898,Not_DEG,Dmst12,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03899,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03900,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03901,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03904,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03905,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Dmst12
MGG_03907,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03908,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03910,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03913,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_03919,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03928,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_03929,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03931,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03933,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03934,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_03935,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03937,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_03939,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03940,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_03946,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03951,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03952,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03956,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_03962,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_03963,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_03965,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03966,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_03967,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03968,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03982,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03983,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03988,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03990,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_03991,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_03995,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dmst12,Dbip1
MGG_03997,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_04003,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_04007,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_04009,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_04011,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_04014,Dmst12,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_04015,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,Dbip1
MGG_04018,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_04019,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_04022,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_04024,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_04030,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Dbip1
MGG_04032,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_04034,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_04037,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Dmst12
MGG_04038,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_04039,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_04040,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_04041,Dmst12,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_04045,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_04048,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_04049,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_04051,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_04058,Not_DEG,Not_DEG,Dmst12,Dmst12,Not_DEG,Dbip1
MGG_04067,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG
MGG_04070,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_04078,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_04081,Dmst12,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
