logFC,AveExpr,t,P.Value,adj.P.Val,B,target_id,DEG_status,Comparison
0.4039396887239355,5.478262912341559,0.8162145160173219,0.4229255477661268,0.6494666278829911,-5.966399153400371,MGG_11899T0,Not_DEG,guy11_vs_Dmst12_0h
0.05313139994564886,3.1035467205317513,0.13995325430567507,0.8899408137200329,0.9409917997099392,-5.966777187961385,MGG_00351T0,Not_DEG,guy11_vs_Dmst12_0h
0.3017834035756728,7.544364158910406,1.1876024250838502,0.24736279735909317,0.4681213579312816,-5.967242719051537,MGG_00905T0,Not_DEG,guy11_vs_Dmst12_0h
-0.20937984912495633,3.2492688304299664,-0.6456441621582565,0.5250329384537147,0.7371854670648932,-5.967624427307884,MGG_06661T0,Not_DEG,guy11_vs_Dmst12_0h
-0.35395689986958434,4.6938451227510685,-1.06686257500005,0.29733553114985845,0.5231283792575259,-5.967688200803635,MGG_02862T0,Not_DEG,guy11_vs_Dmst12_0h
0.20584952770457043,5.213590156886753,1.1613258381575964,0.2576685024094951,0.47919229683274495,-5.967803196907504,MGG_03237T0,Not_DEG,guy11_vs_Dmst12_0h
0.2476701226257596,3.205970848477163,0.8210787375734454,0.4202068365203024,0.6464119304358075,-5.967970329031518,MGG_08064T0,Not_DEG,guy11_vs_Dmst12_0h
-0.3327143788672551,7.534066882450225,-1.2057602173549191,0.2404233699844117,0.45926268935272974,-5.968067816672068,MGG_06766T0,Not_DEG,guy11_vs_Dmst12_0h
-0.5496141553070335,3.154820196528908,-0.5230067712588715,0.6060765496560313,0.7990602587625307,-5.968316324324549,MGG_14095T0,Not_DEG,guy11_vs_Dmst12_0h
0.25409265393084013,5.289382298050833,1.1918069354105345,0.24574276232374281,0.4660509045445696,-5.968470888376492,MGG_05274T0,Not_DEG,guy11_vs_Dmst12_0h
-0.30264190452129913,7.326955358963565,-1.2079808329749664,0.23958485365437315,0.45851448234131065,-5.968477759751588,MGG_15140T0,Not_DEG,guy11_vs_Dmst12_0h
-0.6277309819260934,4.443308606469903,-0.7285373278326664,0.47379149088322614,0.693660267249666,-5.968747175774741,MGG_09018T0,Not_DEG,guy11_vs_Dmst12_0h
-0.23609908432292137,8.01851898885895,-1.1958197675870088,0.24420400280991844,0.4640204411575948,-5.969086563482004,MGG_00157T0,Not_DEG,guy11_vs_Dmst12_0h
-0.30723465987579623,3.95959128302453,-0.2935672783245158,0.7717763906885595,0.8869535082405846,-5.969443694719715,MGG_09710T0,Not_DEG,guy11_vs_Dmst12_0h
-0.27404596885633703,3.4751409789728824,-0.7285942748102612,0.4737573237792525,0.693660267249666,-5.969616790050753,MGG_15000T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2792170511548213,4.965985872314701,-0.9315721190529656,0.36143558858213176,0.5909551762646444,-5.9699863323293965,MGG_04429T0,Not_DEG,guy11_vs_Dmst12_0h
0.2418585531322499,5.35326818854734,0.43509140179580297,0.6676363732937545,0.8409859068550999,-5.970268659680196,MGG_08639T0,Not_DEG,guy11_vs_Dmst12_0h
0.31021471997073213,4.3761093803919024,0.8948864390280185,0.380310954087018,0.6089000239351391,-5.970279144773442,MGG_09566T0,Not_DEG,guy11_vs_Dmst12_0h
0.3326734100176427,4.331695246717462,1.1031893307467526,0.2815918892990887,0.5058134067123075,-5.970449457154385,MGG_07208T0,Not_DEG,guy11_vs_Dmst12_0h
-0.3434965510176067,6.37864769068617,-1.1931702595541422,0.24521917024724332,0.46512902246438126,-5.970528672850576,MGG_06733T0,Not_DEG,guy11_vs_Dmst12_0h
0.48567534983322247,7.672706042965924,1.114732644166651,0.27671774685153516,0.500245358451369,-5.971174801198058,MGG_02705T0,Not_DEG,guy11_vs_Dmst12_0h
0.19969477991334017,4.586593471098663,1.031087526734544,0.3134443818611621,0.5413920296557666,-5.971992784445927,MGG_03605T0,Not_DEG,guy11_vs_Dmst12_0h
-0.4678109633429144,3.662870354959288,-0.3115628570473596,0.7582381379169423,0.8839817407281084,-5.972111808704608,MGG_05164T0,Not_DEG,guy11_vs_Dmst12_0h
-0.3500916092493229,4.3424869730385725,-1.080914425416345,0.29117254112263596,0.5169161778681012,-5.972259742330592,MGG_09992T0,Not_DEG,guy11_vs_Dmst12_0h
-0.36268546511543054,6.080926719888538,-1.1636043342754396,0.2567624628325168,0.47850024149153314,-5.972427343213817,MGG_16299T0,Not_DEG,guy11_vs_Dmst12_0h
0.0741737190661389,2.472731046496903,0.10780740356862648,0.91510298758767,0.9542471099845524,-5.972940249627902,MGG_13655T0,Not_DEG,guy11_vs_Dmst12_0h
0.06183347841477737,3.471062833639966,0.0873490236492877,0.9311659668323669,0.962833526594608,-5.973739235980736,MGG_04611T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2881158615099215,6.025905684965492,-1.1979640714967357,0.24338471516268,0.4629945394254018,-5.973744806813944,MGG_08746T0,Not_DEG,guy11_vs_Dmst12_0h
0.1895163122196193,3.557981024484906,0.7572798321770554,0.4567313687089426,0.6791980727731393,-5.974100040000403,MGG_04936T0,Not_DEG,guy11_vs_Dmst12_0h
0.2030263363053564,6.948224934823124,1.2065488339766652,0.24012533169589337,0.4590468083969112,-5.974138793085787,MGG_07667T0,Not_DEG,guy11_vs_Dmst12_0h
0.4776556367162863,4.565198906545844,0.8373775058700575,0.4111773166183018,0.6389395731742495,-5.974397212604367,MGG_00312T0,Not_DEG,guy11_vs_Dmst12_0h
-0.19425088455869055,3.786650788782115,-0.7336052381481701,0.47075650976789496,0.6915020134601227,-5.9744090691012035,MGG_01801T0,Not_DEG,guy11_vs_Dmst12_0h
-0.28725205200093384,10.519273610366126,-1.1034086553342783,0.28149870373755637,0.5058134067123075,-5.975769579259482,MGG_05287T0,Not_DEG,guy11_vs_Dmst12_0h
-0.3639507064781622,6.629262686721853,-1.0926181246657731,0.2861098488193965,0.5105282903631492,-5.9763334684351745,MGG_04637T0,Not_DEG,guy11_vs_Dmst12_0h
-0.24616844067520027,7.082637589608819,-1.1776933193436678,0.25121241532631267,0.47245148758685696,-5.976638221639029,MGG_04927T0,Not_DEG,guy11_vs_Dmst12_0h
-0.3004151627752307,5.294866781190147,-1.1045701166004138,0.2810056001385242,0.5053118985285053,-5.976836631307885,MGG_01785T0,Not_DEG,guy11_vs_Dmst12_0h
0.1796889389159162,8.20683641546252,1.1719506543194247,0.25346373437959746,0.4751008801720923,-5.976852286136671,MGG_01351T0,Not_DEG,guy11_vs_Dmst12_0h
0.21891331410008608,6.226330360331081,1.2037509260540824,0.24118398976471184,0.4600780244550593,-5.977152465460801,MGG_17678T0,Not_DEG,guy11_vs_Dmst12_0h
-0.1688263637474865,2.1614592121530487,-0.37742966877036455,0.709387118109411,0.8654550747587769,-5.9774583582328615,MGG_13292T0,Not_DEG,guy11_vs_Dmst12_0h
0.0634033229939932,1.104876912521353,0.13701643089039325,0.8922351219720336,0.942318790892298,-5.977513365891309,MGG_12313T0,Not_DEG,guy11_vs_Dmst12_0h
0.1384780966244783,1.3836049464507854,0.35179254437201646,0.7282635374208348,0.8732205532100002,-5.977839769563857,MGG_00429T0,Not_DEG,guy11_vs_Dmst12_0h
0.3916471803244379,7.852095934166651,1.1880428337735096,0.247192730540525,0.4679422893873359,-5.978283197397817,MGG_06837T0,Not_DEG,guy11_vs_Dmst12_0h
-0.3225687375353772,5.678733141589338,-1.16805030874482,0.2550013330612217,0.4765428648123614,-5.978425785932742,MGG_06369T0,Not_DEG,guy11_vs_Dmst12_0h
0.23395080359765608,4.533403726484118,1.0693729260114144,0.2962277370699351,0.5218269068947096,-5.978732589814167,MGG_15176T0,Not_DEG,guy11_vs_Dmst12_0h
0.4043742257559173,4.099131639272942,0.865727810153113,0.39576688282797634,0.6246962948824337,-5.97875454370149,MGG_10510T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2223591491415955,3.6627216898064336,-0.8213579274432763,0.4200511249786912,0.6462525369416675,-5.979257412659478,MGG_15074T0,Not_DEG,guy11_vs_Dmst12_0h
-0.1903564693629347,4.999081198610509,-1.0935190204390142,0.2857227937633549,0.5100577430758984,-5.979539067711422,MGG_00706T0,Not_DEG,guy11_vs_Dmst12_0h
0.0240256172572939,2.0247690199141393,0.06968048170876544,0.9450628876146908,0.969613900798248,-5.979563985700496,MGG_05628T0,Not_DEG,guy11_vs_Dmst12_0h
0.19520288785873952,5.773597969172368,1.1200616209163314,0.27448842087913283,0.49813789921496626,-5.980447779188174,MGG_04830T0,Not_DEG,guy11_vs_Dmst12_0h
-0.4726191260952408,7.632286935165245,-1.1940616435897746,0.2448772813593769,0.4648199958247204,-5.980817386586108,MGG_05904T0,Not_DEG,guy11_vs_Dmst12_0h
-0.11039709051158451,1.8960482450852676,-0.3005437904907083,0.7665188088602158,0.886312673625227,-5.980944181315779,MGG_05749T0,Not_DEG,guy11_vs_Dmst12_0h
-0.532246565299328,5.142341556027206,-0.33155793737884465,0.7432881208101965,0.8795658817753016,-5.981047090182024,MGG_04732T0,Not_DEG,guy11_vs_Dmst12_0h
0.01968569869997227,1.9478630769167236,0.05616637666317439,0.95570450360607,0.9758141446912032,-5.981633931627337,MGG_16300T0,Not_DEG,guy11_vs_Dmst12_0h
0.36311886002731786,6.607473254600954,1.1980283803941911,0.24336017614334715,0.4629945394254018,-5.981729159610504,MGG_04067T0,Not_DEG,guy11_vs_Dmst12_0h
-0.29347855951314017,5.7332046537770465,-1.130359963872896,0.2702173801380295,0.493310758000332,-5.982045730890607,MGG_10829T0,Not_DEG,guy11_vs_Dmst12_0h
0.12847483614369315,1.70235743908836,0.3838365151545574,0.7046988422232006,0.8625346953901137,-5.982933066657216,MGG_05157T0,Not_DEG,guy11_vs_Dmst12_0h
0.24495411367999953,3.0837009654207472,0.617135659734589,0.5433336846351982,0.7519864284167838,-5.983419131792878,MGG_03501T0,Not_DEG,guy11_vs_Dmst12_0h
-0.48095685067996774,0.9953962316822096,-0.5761552638595466,0.5702228371086718,0.7734146384758968,-5.98353258835118,MGG_08489T0,Not_DEG,guy11_vs_Dmst12_0h
-0.3067137285818209,7.80226286541255,-1.1871738884245782,0.24752836365531103,0.46815987065256653,-5.983533775367118,MGG_07288T0,Not_DEG,guy11_vs_Dmst12_0h
-0.28852066152867195,8.57276814347268,-1.1565858816228498,0.25956091837625633,0.4810058548636779,-5.9838532704115,MGG_04519T0,Not_DEG,guy11_vs_Dmst12_0h
0.28116996251256676,4.886672493471245,1.0016943007987629,0.3271311653022717,0.5552903811678545,-5.9840381618598855,MGG_10202T0,Not_DEG,guy11_vs_Dmst12_0h
0.11875991900541384,2.196030018336222,0.2421808221908627,0.8108314169935374,0.9018648881095144,-5.984108305257015,MGG_03944T0,Not_DEG,guy11_vs_Dmst12_0h
-0.21305140621457896,2.928218252114562,-0.399109193852919,0.6935713966104851,0.8562900552466994,-5.984217688865126,MGG_07491T0,Not_DEG,guy11_vs_Dmst12_0h
-0.01747122251657185,2.4957566507119644,-0.0298312210259548,0.9764643962474684,0.9881743217041804,-5.984706548412899,MGG_10931T0,Not_DEG,guy11_vs_Dmst12_0h
-0.25387892404903134,3.488751148905704,-0.7100234916107184,0.4849758413798616,0.7037226941533727,-5.984932309450557,MGG_01783T0,Not_DEG,guy11_vs_Dmst12_0h
-0.5735305760827387,6.833479406709152,-1.1932808751202892,0.24517672440815091,0.46512902246438126,-5.985047179593803,MGG_04118T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2744242729537185,4.104334292643597,-0.8814391936059487,0.38738907985448534,0.6164928204740078,-5.9862381588149685,MGG_01847T0,Not_DEG,guy11_vs_Dmst12_0h
0.2108997374919772,3.2750507709009224,0.5006058553840665,0.6215048298505339,0.8097644590164765,-5.986377469572075,MGG_07272T0,Not_DEG,guy11_vs_Dmst12_0h
-0.10430271542457724,2.6340766028085993,-0.18144822932031643,0.857638608690713,0.924062608513741,-5.986546758975659,MGG_09139T0,Not_DEG,guy11_vs_Dmst12_0h
-0.3821652129983564,6.484865199453021,-1.1487876520751694,0.2626966660983202,0.4846448755130372,-5.986774354749445,MGG_11061T0,Not_DEG,guy11_vs_Dmst12_0h
0.03268432730895387,2.178820512910849,0.05550196938762369,0.9562279220263188,0.9760559016486864,-5.987058041952661,MGG_10469T0,Not_DEG,guy11_vs_Dmst12_0h
0.39756057125094113,4.551163033800761,0.9527137067525644,0.3508474409591783,0.5811551927553623,-5.987097131335987,MGG_11237T0,Not_DEG,guy11_vs_Dmst12_0h
0.3111331095426637,6.5074394438487975,1.1629866633630312,0.25700784488212236,0.4785865118972858,-5.987287796923868,MGG_03683T1,Not_DEG,guy11_vs_Dmst12_0h
-0.28027098173769494,0.5296186803266626,-0.35422612797536474,0.726463902539436,0.8728075818548718,-5.987361141473297,MGG_08480T0,Not_DEG,guy11_vs_Dmst12_0h
0.5032177527179744,7.124956582847298,1.1766331830136136,0.25162689994422593,0.4728353599530839,-5.987744445341505,MGG_10525T0,Not_DEG,guy11_vs_Dmst12_0h
0.237848941993815,5.078851948048926,1.060667580635404,0.30008196423824185,0.5259633607509198,-5.987837118200315,MGG_08141T0,Not_DEG,guy11_vs_Dmst12_0h
-0.19186105649115603,5.541087270334458,-1.1698177678080353,0.25430370734872915,0.4757408369267056,-5.987983837420645,MGG_12308T0,Not_DEG,guy11_vs_Dmst12_0h
0.16760238279191952,2.420871585459946,0.402521990504788,0.6910943908039304,0.8546531669746542,-5.988682294887747,MGG_04398T0,Not_DEG,guy11_vs_Dmst12_0h
0.1442536318772687,2.8193064203062113,0.3287643025543861,0.7453708339024472,0.8800994854901825,-5.988798653018719,MGG_05006T0,Not_DEG,guy11_vs_Dmst12_0h
0.13514253124250963,2.2735910866685507,0.3862076281063266,0.7029667760935437,0.8622011921534911,-5.989099214193774,MGG_01764T0,Not_DEG,guy11_vs_Dmst12_0h
0.20709692266672344,2.4301380046532643,0.5563657538447961,0.5834462963094307,0.7838045598568862,-5.9891401111613805,MGG_05015T0,Not_DEG,guy11_vs_Dmst12_0h
0.00318337690948999,3.119550591418472,0.00663184934723785,0.9947669738041178,0.9979495800819774,-5.989167033398876,MGG_16211T0,Not_DEG,guy11_vs_Dmst12_0h
0.29211129603257024,6.453809573756177,1.193312083890952,0.2451647498515691,0.46512902246438126,-5.989507925807986,MGG_00476T0,Not_DEG,guy11_vs_Dmst12_0h
0.26750150350734847,3.722509435620903,0.8475190099756531,0.4056214495868838,0.6345988248360818,-5.989576619780233,MGG_00571T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2816569350785709,5.541358827462511,-1.0109797863805363,0.3227633051758372,0.5503613471761182,-5.989578723491498,MGG_03548T0,Not_DEG,guy11_vs_Dmst12_0h
0.27973929804038367,5.907471900983723,1.1878765282587522,0.247256940274041,0.4679924235733107,-5.989580464492781,MGG_07927T0,Not_DEG,guy11_vs_Dmst12_0h
0.3110350907703303,3.9844307771396847,0.8300852285057481,0.41520194920577513,0.6421155013907917,-5.989693997843362,MGG_10328T0,Not_DEG,guy11_vs_Dmst12_0h
-0.5321334035244676,4.918518069976214,-0.7657891653420635,0.45175217168992354,0.6746100505373182,-5.989821164747087,MGG_01692T0,Not_DEG,guy11_vs_Dmst12_0h
-0.15774344847746624,2.466461103412243,-0.292027783024644,0.7729380913697119,0.8874101686156128,-5.989975625846086,MGG_08737T0,Not_DEG,guy11_vs_Dmst12_0h
0.02772905310815199,-0.6419259420088936,0.03875437406573224,0.9694276526537412,0.9844261649614978,-5.9902499689008595,MGG_08633T0,Not_DEG,guy11_vs_Dmst12_0h
-0.3473344770283635,6.096648879473313,-1.1899429753755677,0.2464599800667714,0.46684013631520827,-5.990709816414095,MGG_11440T0,Not_DEG,guy11_vs_Dmst12_0h
-0.37079253718913474,5.63932892706866,-0.9835626483658374,0.33577790682159603,0.564483660946185,-5.991365960904439,MGG_06736T0,Not_DEG,guy11_vs_Dmst12_0h
-7.420703873095569e-4,1.9274670558221672,-0.00189182829040122,0.9985071951869252,0.9993127677526266,-5.991448047308301,MGG_01408T0,Not_DEG,guy11_vs_Dmst12_0h
-0.3220810482917207,4.534300394387813,-0.8912343910995406,0.3822248164436468,0.611105839711385,-5.99151075089575,MGG_06872T0,Not_DEG,guy11_vs_Dmst12_0h
-0.4323329729091707,4.107851712432291,-1.1422009651028784,0.265366923336783,0.4874179557962413,-5.991903765037239,MGG_00611T0,Not_DEG,guy11_vs_Dmst12_0h
-0.5381582028211667,2.675336548746651,-0.6663012394179374,0.5119856556100228,0.7253009413367157,-5.992766974652424,MGG_08440T0,Not_DEG,guy11_vs_Dmst12_0h
-0.6218935806493402,7.587695242320179,-1.1671517727346516,0.2553565343886699,0.47670395923121894,-5.992827491284494,MGG_08135T0,Not_DEG,guy11_vs_Dmst12_0h
0.18131414044934055,6.128475202840146,1.1460380807129085,0.26380893082090023,0.48596356923651945,-5.992842641042349,MGG_16443T0,Not_DEG,guy11_vs_Dmst12_0h
0.402899367294161,4.229095349827772,0.9992403166880328,0.32829232734172553,0.5561958919248983,-5.992880654320471,MGG_07602T0,Not_DEG,guy11_vs_Dmst12_0h
-0.48009497709121973,9.918014642045389,-1.0902141746866263,0.28714451702595184,0.5117855939234098,-5.993286202647773,MGG_04895T0,Not_DEG,guy11_vs_Dmst12_0h
0.6893126070216979,3.4884466533606853,0.8684984450229893,0.39428106038043464,0.6233821761431675,-5.993466314920753,MGG_07005T0,Not_DEG,guy11_vs_Dmst12_0h
0.10566140929582168,2.4594186736285333,0.32456503798010683,0.7485052109240604,0.8818266137758004,-5.9934761183561545,MGG_10194T0,Not_DEG,guy11_vs_Dmst12_0h
0.3464495412466131,3.7580949702171895,0.7649423581614437,0.4522462042319666,0.6751039907939285,-5.993855008638993,MGG_13813T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2210319957564577,7.085274594162371,-1.184955714007505,0.24838668535987712,0.46927152480799206,-5.994708436702011,MGG_17058T0,Not_DEG,guy11_vs_Dmst12_0h
-0.22819404205146743,6.6293253832971795,-1.1869844320424914,0.24760158703792867,0.46821611085449777,-5.99497918029922,MGG_04716T0,Not_DEG,guy11_vs_Dmst12_0h
0.21140559056676575,3.930286392338846,0.7285629117661467,0.47377614083055664,0.693660267249666,-5.995643111989115,MGG_08783T0,Not_DEG,guy11_vs_Dmst12_0h
0.24308181897266312,6.895147368653593,1.1795854444378266,0.25047390992095814,0.4719017222558798,-5.995689992686207,MGG_03551T0,Not_DEG,guy11_vs_Dmst12_0h
-0.19026743335343,3.333060053047826,-0.4148454401341338,0.6821795675049468,0.8501659143811514,-5.9963742253881795,MGG_13286T0,Not_DEG,guy11_vs_Dmst12_0h
0.22191600459515737,3.283584960905848,0.6162866852236011,0.5438838353454049,0.7523870076198118,-5.996800555160658,MGG_11288T0,Not_DEG,guy11_vs_Dmst12_0h
0.152348000035178,2.825595503666793,0.5686960107363128,0.5751892167514743,0.7773179468427224,-5.997056403353884,MGG_01429T0,Not_DEG,guy11_vs_Dmst12_0h
-0.05900159879245659,4.2247123464960765,-0.0727618929871139,0.9426378368669994,0.9684980273215872,-5.997320572735697,MGG_09918T0,Not_DEG,guy11_vs_Dmst12_0h
0.2353630092822545,5.073088404419802,1.1080088527631191,0.27954934087859046,0.5036760455481357,-5.997324941573941,MGG_06683T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2608156319025037,4.751454518799107,-1.065491908409442,0.2979416397735741,0.523694364741939,-5.997354783734855,MGG_17280T0,Not_DEG,guy11_vs_Dmst12_0h
0.2916067403686249,2.9697127319137624,0.6159812782510777,0.5440818168784535,0.7524342183252192,-5.997776161759994,MGG_13026T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2123105277030608,3.385472259675213,-0.8286599814169149,0.41599144255938136,0.6427168819216746,-5.9977991277656315,MGG_02469T0,Not_DEG,guy11_vs_Dmst12_0h
0.6432264174739508,3.685030375486678,0.8314182525250866,0.4144643975118092,0.6418765107533074,-5.99787729402048,MGG_05514T0,Not_DEG,guy11_vs_Dmst12_0h
-0.32477269864181935,6.58559044911279,-1.1032813593124566,0.28155278593010047,0.5058134067123075,-5.997921365461152,MGG_06053T0,Not_DEG,guy11_vs_Dmst12_0h
-0.23598525645609225,4.4378372017936965,-0.26873742334154893,0.7905777734839565,0.8947225973899783,-5.998027798670468,MGG_09081T0,Not_DEG,guy11_vs_Dmst12_0h
0.27906346309372765,6.0975921080909306,1.1211465004098666,0.27403618072203956,0.49779159787039107,-5.998276388642359,MGG_11330T0,Not_DEG,guy11_vs_Dmst12_0h
-0.41390994919871593,3.586068558853805,-0.9066451917699818,0.3741915569343725,0.6028910972390116,-5.998529191048095,MGG_14939T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2817792049083421,5.743077408947819,-1.0704937183311751,0.2957340953218818,0.5215847503724967,-5.998642626455459,MGG_10196T0,Not_DEG,guy11_vs_Dmst12_0h
0.39243425295375856,0.9371305791709852,0.46456668273162527,0.6467009235756673,0.8267881023349638,-5.999002987719533,MGG_11072T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2132371826655799,7.868757378897227,-1.167755641958719,0.2551177776949363,0.4766168723351936,-5.999544671084361,MGG_08693T0,Not_DEG,guy11_vs_Dmst12_0h
-0.0911358682389043,2.9102074569780036,-0.18012738415783583,0.8586632372620464,0.9242835434450704,-5.999860941071174,MGG_09076T0,Not_DEG,guy11_vs_Dmst12_0h
-0.19765618191358092,3.691584209113586,-0.8425393440166064,0.4083434773224549,0.6369745514619444,-5.999900336536898,MGG_15421T0,Not_DEG,guy11_vs_Dmst12_0h
-0.07244245128161042,2.439895813485155,-0.19855680910649273,0.844390631957873,0.9172782078677488,-6.0002573536041455,MGG_06749T0,Not_DEG,guy11_vs_Dmst12_0h
-0.4961888945330788,7.160787517806553,-1.181140891919848,0.24986802435227584,0.47142400640151816,-6.000515244086799,MGG_03965T0,Not_DEG,guy11_vs_Dmst12_0h
-0.46174616105168287,5.1961375183080865,-1.0039433447435082,0.32606947893964555,0.5543985589701621,-6.000519766964704,MGG_09779T0,Not_DEG,guy11_vs_Dmst12_0h
0.30965541436589605,2.1152737497298792,0.4743105128565438,0.6398442240343984,0.8222591525066522,-6.001373165081995,MGG_08711T0,Not_DEG,guy11_vs_Dmst12_0h
-0.00405868617633875,3.042261664235628,-0.00570721371111631,0.9954965716795168,0.9980712011383176,-6.001611582588361,MGG_05581T0,Not_DEG,guy11_vs_Dmst12_0h
0.18482750701684747,8.0071212335465,1.1699967385655128,0.25423314573571404,0.4756805690575464,-6.001656898264699,MGG_01667T0,Not_DEG,guy11_vs_Dmst12_0h
-0.41658369107317395,6.639317698240485,-1.073706635020184,0.2943222581330317,0.5202433189142573,-6.0024598675045695,MGG_01677T0,Not_DEG,guy11_vs_Dmst12_0h
0.6930109914698006,2.8830585003784828,0.759825077957633,0.45523858715516297,0.6778284507488725,-6.002992498029397,MGG_17820T1,Not_DEG,guy11_vs_Dmst12_0h
-0.18522432332907357,2.879487818337483,-0.424469112955515,0.6752504753835145,0.845738142484601,-6.003077432164186,MGG_06023T0,Not_DEG,guy11_vs_Dmst12_0h
0.16009068552249994,2.8499058822193684,0.5097742381216799,0.6151681954755066,0.8054846384709372,-6.0037271498557905,MGG_12506T0,Not_DEG,guy11_vs_Dmst12_0h
0.5477043623672238,8.9786425955947,1.139577563807458,0.2664359964800807,0.4886366848514786,-6.003957590203452,MGG_07929T0,Not_DEG,guy11_vs_Dmst12_0h
-0.13786791451547886,5.517177870118956,-0.13165011116811856,0.8964298784800259,0.9441511837786314,-6.00456178629848,MGG_13543T0,Not_DEG,guy11_vs_Dmst12_0h
0.3098300997035617,3.9517887318666824,0.6662561001229625,0.5120139681271395,0.7253009413367157,-6.0051858353216785,MGG_04343T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2593817941706531,7.102533647841124,-1.176391505709174,0.25172146046998517,0.4728353599530839,-6.005366440026975,MGG_02610T0,Not_DEG,guy11_vs_Dmst12_0h
-0.1222354227921354,3.5675926242123435,-0.2584923870873174,0.7983742329777583,0.8980624193044153,-6.005980470192046,MGG_02837T0,Not_DEG,guy11_vs_Dmst12_0h
0.22671396746205288,5.758225805701056,0.9814747480992718,0.3367835989309872,0.565178645121604,-6.006077572240075,MGG_02819T0,Not_DEG,guy11_vs_Dmst12_0h
-0.01954449454044771,2.193892424595583,-0.04520036633959846,0.964345929841834,0.9811935088326732,-6.006285202962841,MGG_15704T0,Not_DEG,guy11_vs_Dmst12_0h
0.5792336488017176,3.868625506364652,1.1327154154697725,0.2692473727842216,0.49211929562225865,-6.0063055573993935,MGG_17308T0,Not_DEG,guy11_vs_Dmst12_0h
-0.21729638026366785,-0.11541174122448718,-0.24375456518726793,0.8096272551686241,0.9013701724658874,-6.006539778125521,MGG_02614T0,Not_DEG,guy11_vs_Dmst12_0h
-0.34690278306412115,1.4773622089609422,-0.7744182636847676,0.44673651072810816,0.6704997075857057,-6.006566447067176,MGG_17400T0,Not_DEG,guy11_vs_Dmst12_0h
0.17844689523845014,3.5147760401758092,0.7025690159858989,0.48952194055478193,0.7078353738876407,-6.0065798887133734,MGG_08683T0,Not_DEG,guy11_vs_Dmst12_0h
-0.24735688293178584,0.3645052798876816,-0.2636092321646757,0.7944775800208563,0.8958157570352879,-6.006652820110541,MGG_09816T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2839872780088335,5.929387688208898,-1.0997581416385414,0.28305262606797266,0.5072620379042475,-6.006907685061655,MGG_00909T0,Not_DEG,guy11_vs_Dmst12_0h
-0.20135300189484084,5.971219411122138,-1.1604615615813971,0.25801279902969537,0.4795697890265764,-6.007042398135036,MGG_03181T0,Not_DEG,guy11_vs_Dmst12_0h
0.2771536520572444,2.415777296258356,0.7322285796731486,0.4715798037261393,0.6920199869491374,-6.0083769726374285,MGG_00846T0,Not_DEG,guy11_vs_Dmst12_0h
0.14283462612378806,3.1410832567354863,0.5241953999853176,0.6052630309866334,0.7985076679952091,-6.008401897776275,MGG_14803T0,Not_DEG,guy11_vs_Dmst12_0h
-0.28969276290210644,6.856924553487916,-1.162646761298061,0.25714295183766217,0.4786573500577852,-6.008610614652953,MGG_10187T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2931292477718994,4.357469259463567,-1.0789890765406092,0.2920115177839069,0.517708000301467,-6.008665451873204,MGG_05751T0,Not_DEG,guy11_vs_Dmst12_0h
0.21490593167651983,7.583577507758586,1.1635212114157891,0.2567954749260057,0.47850024149153314,-6.008932343111153,MGG_05676T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2247893930621654,8.47724420472822,-1.157821876627941,0.2590664627119192,0.48085847457819625,-6.009231060890986,MGG_15291T0,Not_DEG,guy11_vs_Dmst12_0h
-0.31047113258430414,4.320974194631531,-0.9675741497379666,0.34353186709925876,0.5729956183351731,-6.009480407317623,MGG_15817T0,Not_DEG,guy11_vs_Dmst12_0h
0.3474657524044078,5.184665916735703,1.04258259131755,0.30820270913908,0.5350202360579747,-6.010104591980482,MGG_03555T0,Not_DEG,guy11_vs_Dmst12_0h
-0.5351777360119758,5.26977486015446,-0.883479665112121,0.3863095637401088,0.6152615226175948,-6.010424190156686,MGG_00779T0,Not_DEG,guy11_vs_Dmst12_0h
0.2867791192692133,5.242710466125142,0.4948429378694863,0.6255032487605984,0.8129248612755603,-6.011270343664422,MGG_10115T0,Not_DEG,guy11_vs_Dmst12_0h
-0.33124654774536744,3.665931328928701,-0.9051064989357616,0.3749885950436963,0.6038075702903755,-6.0113227538503,MGG_11494T0,Not_DEG,guy11_vs_Dmst12_0h
0.2483907618005583,4.670451922751649,1.021387578076654,0.3179159767846333,0.5466797466056801,-6.011635851840647,MGG_16835T0,Not_DEG,guy11_vs_Dmst12_0h
-0.2269441397937828,3.169565221144863,-0.6732094731794351,0.5076629333284844,0.7220314936872104,-6.012251223619118,MGG_00291T0,Not_DEG,guy11_vs_Dmst12_0h
