target_id Guy11_0h Guy11_4h Guy11_24h Dbip1_0h Dbip1_4h Dbip1_24h Dmst12_0h Dmst12_4h Dmst12_24h
MGG_10359T0 1992 6696.666666666667 3767.3333333333335 1898.3333333333333 1951.6666666666663 4712.666666666667 4853 3817.6666666666665 3689.3333333333335
MGG_17846T0 15.0079 117.1399 48.0072 4.141066666666667 84.06416666666667 6.956366666666666 112.8153 65.6302 59.88953333333333
MGG_13032T0 738.3333333333334 1447.3333333333333 600 324 746.6666666666666 468 949.3333333333334 853 1087.3333333333333
MGG_14085T0 80.767 253.77433333333337 136.90866666666665 53.449333333333335 82.01876666666666 33.87456666666667 182.33833333333337 75.14686666666667 153.78766666666667
MGG_08537T1 0 6 0.6666666666666667 0 1 0 5 1 2.666666666666667
MGG_11605T0 243.66666666666663 527.6666666666666 480 155.33333333333334 361.6666666666667 650.3333333333334 126 168.66666666666666 366.3333333333333
MGG_07715T0 362.6666666666667 600.6666666666666 790.3333333333334 238.66666666666663 552.6666666666666 843 173 469.6666666666667 709.3333333333334
MGG_13766T0 1.6666666666666667 73.66666666666667 113.33333333333331 1.3333333333333333 51.333333333333336 121.33333333333331 1.6666666666666663 18.666666666666664 95.66666666666669
MGG_14358T0 28.1159 105.4992 119.52226666666668 15.944666666666668 62.014633333333336 163.786 10.201373333333333 48.4785 126.0808
MGG_17200T0 207.66666666666663 504 496.6666666666667 132.33333333333334 420.6666666666667 575 77.33333333333333 405.6666666666667 450.6666666666667
MGG_02472T0 274.3333333333333 793 692.3333333333334 259.3333333333333 659.3333333333334 935.3333333333334 337.3333333333333 517.3333333333334 674.3333333333334
MGG_15950T0 261 1640 728.3333333333334 138 780 1323.6666666666667 187.33333333333337 573 1184.0813333333333
MGG_05608T0 295.545 1410.86 754.0736666666667 108.4323 752.17 1687.493333333333 100.77363333333334 866.2016666666667 1445.3433333333337
MGG_03287T0 49.333333333333336 1701.3333333333333 534 80.33333333333333 814.6666666666666 2075 64 631 1473
MGG_06846T0 25 828.3333333333334 373.3333333333333 20 468.6666666666667 721.6666666666666 15.666666666666666 579 360.6666666666667
MGG_01343T0 212 874.6666666666666 473.3333333333333 95 624 1214.3333333333333 63.666666666666664 470.3333333333333 436.6666666666667
MGG_17398T0 426.6666666666667 741.3333333333334 526.6666666666666 169.33333333333334 201 880 295 162.66666666666666 337
MGG_00585T0 1.3333333333333333 3.6666666666666665 2 0.33333333333333337 0.33333333333333337 3.6666666666666665 0.33333333333333337 0 1
MGG_00659T0 219.66666666666663 11123 5877.333333333333 116.66666666666669 2429 9527.333333333334 127.33333333333331 1872.3333333333333 2636.6666666666665
MGG_05092T0 250.66666666666663 800 474.3333333333333 166.33333333333334 398 705.6666666666666 215.33333333333337 181.66666666666663 147
MGG_12477T0 394 1190.3333333333333 368.3333333333333 332 639 1072.6666666666667 625.6666666666666 615.3333333333334 772
MGG_09178T0 9.666666666666666 50 18.666666666666668 12.333333333333334 25.333333333333332 37.666666666666664 18.333333333333332 13.333333333333334 31.666666666666668
MGG_03489T0 22 56.666666666666664 29.666666666666668 29.333333333333332 32.666666666666664 42.333333333333336 38.333333333333336 30.666666666666668 39.666666666666664
MGG_03399T0 200.33333333333337 519.3333333333334 207 227 238.33333333333337 396 176 271.6666666666667 335.6666666666667
MGG_05625T1 1373.2033333333334 2523.1566666666668 1453.253333333333 1376.7333333333331 1251.9733333333334 2137.5466666666666 1057.795 1413.493333333333 1733.8833333333334
MGG_01984T0 17 246 38.666666666666664 33 53.333333333333336 145.66666666666666 21.333333333333332 54.666666666666664 62.666666666666664
MGG_17726T0 3.3333333333333335 41.666666666666664 7 0.33333333333333337 9 24.333333333333332 7.333333333333333 6 15
MGG_13834T0 449.3333333333333 1287 553.3333333333334 249.33333333333337 353 712.3333333333334 353.3333333333333 369.3333333333333 489
MGG_16447T0 0.33333333333333337 7.333333333333333 2.3333333333333335 1 1.6666666666666663 4 0 0 1.3333333333333337
MGG_09676T0 0 951 257 0.33333333333333337 3.6666666666666665 613.3333333333334 0 4.666666666666666 244.33333333333337
MGG_10006T0 0 1002.3333333333334 260 1.6666666666666667 34.666666666666664 454 2.6666666666666665 46.666666666666664 161.66666666666666
MGG_00086T0 18.666666666666668 2010.3333333333333 574.3333333333334 9 153.66666666666666 1126.6666666666667 8 26.333333333333332 196.66666666666669
MGG_05575T0 1 1833 282 0.6666666666666667 9 937.3333333333334 0 0.33333333333333337 181.66666666666663
MGG_01125T0 2432.3333333333335 8180 4629.333333333333 5127 3580.6666666666665 6440.666666666667 3807 3994.6666666666665 5911.666666666667
MGG_10928T0 72.33333333333333 646.6666666666666 234.33333333333337 46.333333333333336 153.66666666666666 673.3333333333334 55.666666666666664 145.33333333333334 243
MGG_10679T0 34.337066666666665 1371.0776666666666 361.7873333333333 46.6888 55.0181 1304.8596666666667 75.7105 67.70533333333333 585.3043333333333
