ProtID	GO_ID
MGG_01260	GO:0005524, GO:0004672, GO:0000166, GO:0016740, GO:0004674, GO:0006468, GO:0016772, GO:0016301, GO:0016310, GO:0005575, GO:0051094, GO:0004711, GO:0038202
MGG_01261	GO:0004555, GO:0003824, GO:0005991, GO:0005975, GO:0016787, GO:0016798, GO:0008152
MGG_01264	GO:0005975, GO:0016787, GO:0003824, GO:0004553, GO:0005976, GO:0005575
MGG_01265	GO:0003674, GO:0046982
MGG_01266	GO:0006367, GO:0005669, GO:0005634
MGG_01267	GO:0005743, GO:0070469, GO:0055114, GO:0008150, GO:0016020, GO:0005739
MGG_01268	GO:0003676, GO:0003723, GO:0000166, GO:0008150, GO:0005575, GO:0008139, GO:0043047, GO:0005634, GO:0005635, GO:0005730, GO:0032040
MGG_01269	GO:0016021, GO:0016020
MGG_01270	GO:0003824, GO:0006725, GO:0016830
MGG_01271	GO:0055114, GO:0003674, GO:0005575
MGG_01272	GO:0046872, GO:0003674, GO:0008150, GO:0005575
MGG_01273	GO:0016021, GO:0016020
MGG_01274	GO:0003676, GO:0003723, GO:0000166, GO:0008150, GO:0005575
MGG_01275	GO:0003674, GO:0005575
MGG_01276	GO:0003674, GO:0008150, GO:0005575
MGG_01277	GO:0003674, GO:0005575
MGG_01279	GO:0005524, GO:0004672, GO:0000166, GO:0004674, GO:0006468, GO:0016772, GO:0016301, GO:0016310, GO:0005575, GO:1902408, GO:0035841, GO:0007009, GO:0032178, GO:0035839, GO:0035842, GO:1990873, GO:0051523, GO:0071963, GO:0030950, GO:0051094
MGG_01281	GO:0005524, GO:0005975, GO:0016740, GO:0016301, GO:0006072, GO:0016773, GO:0004370, GO:0016310, GO:0005575, GO:0019563, GO:0000166, GO:0006071
MGG_01282	GO:0003674, GO:0005575, GO:0005515
MGG_01284	GO:0005737, GO:0050660, GO:0016491, GO:0055114, GO:0019430, GO:0004791
MGG_01285	GO:0008270, GO:0005634, GO:0006355, GO:0003700, GO:0000981, GO:0006357
MGG_01287	GO:0004660, GO:0046872, GO:0008152, GO:0016740, GO:0003824, GO:0005965, GO:0018343, GO:0008318
MGG_01288	GO:0005737, GO:0006486, GO:0005525, GO:0016740, GO:0016779, GO:0009058, GO:0051286, GO:0009272, GO:0000032, GO:0004475, GO:0009298, GO:0007049, GO:0044271
MGG_01290	GO:0005524, GO:0016740, GO:0009435, GO:0016779, GO:0009058, GO:0000309, GO:0019363, GO:0004515, GO:0003824, GO:0000166, GO:0009165, GO:0070566
MGG_01291	GO:0016021, GO:0008152, GO:0016740, GO:0016746, GO:0005575, GO:0016020
MGG_01292	GO:0003723, GO:0005730, GO:0006364, GO:0032259, GO:0008757, GO:0008168, GO:0008150, GO:0005575, GO:0009383, GO:1902626, GO:0000463, GO:0030687, GO:0070475, GO:0001510, GO:0006396, GO:0016740, GO:0042254, GO:0008173, GO:0042273
MGG_01293	GO:0008150, GO:0005575
MGG_01294	GO:0003676, GO:0005515
MGG_01295	GO:0005789, GO:0016021, GO:0031966, GO:0032259, GO:0006644, GO:0080101, GO:0000773, GO:0005575, GO:0006656, GO:0008757, GO:0016020, GO:0016740, GO:0005739, GO:0006629, GO:0005783, GO:0008168, GO:0008654
MGG_01296	GO:0016021, GO:0008152, GO:0003824, GO:0008150, GO:0005575, GO:0016020
MGG_01297	GO:0016491, GO:0055114, GO:0010181, GO:0008150, GO:0005575
MGG_01298	GO:0016021, GO:0055085, GO:0003674, GO:0008150, GO:0071423, GO:0015140, GO:0016020
MGG_01299	GO:0016021, GO:0003674, GO:0005575, GO:0016020
MGG_01300	GO:0008152, GO:0003824, GO:0016052, GO:0009063, GO:0005575, GO:0050023, GO:0046872, GO:0016829
MGG_01301	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_01302	GO:0005575
MGG_01303	GO:0016021, GO:0000166, GO:0005575, GO:0016020
MGG_01304	GO:0016021, GO:0055085, GO:0022857, GO:0005575, GO:0016020
MGG_01305	GO:0005743, GO:0070469, GO:0008121, GO:0006122, GO:0005575, GO:0005750, GO:0016020, GO:0005739
MGG_01306	GO:0003713, GO:0045893
MGG_01308	GO:0030036, GO:0003779, GO:0017048, GO:0031267
MGG_01309	GO:0046872, GO:0008270, GO:0005524, GO:0051287, GO:0008152, GO:0000105, GO:0016491, GO:0055114, GO:0004399, GO:0004635, GO:0004636, GO:0005575, GO:0016616, GO:0016787, GO:0000166, GO:0003824, GO:0008652
MGG_01310	GO:0003677, GO:0005634, GO:0006352, GO:0003674, GO:0046982
MGG_01311	GO:0006997, GO:0005737, GO:0000287, GO:0006913, GO:0006998, GO:0051276, GO:0008654, GO:0030437, GO:0071763, GO:0008195, GO:0005829, GO:0007029, GO:0019915
MGG_01312	GO:0005743, GO:0003674, GO:0008150, GO:0005575, GO:0005739
MGG_01315	GO:0005730, GO:0006364, GO:0032040, GO:0003674, GO:0005634
MGG_01318	GO:0004190, GO:0003674, GO:0005575, GO:0005515, GO:0030674, GO:0031593, GO:0030433, GO:0030474, GO:0072665
MGG_01319	GO:0003674, GO:0008150, GO:0005575
MGG_01323	GO:0016021, GO:0003674, GO:0005575, GO:0016020
MGG_01324	GO:0046872, GO:0016787, GO:0006807, GO:0016810, GO:0016151, GO:0009039, GO:0005575, GO:0043419, GO:0035550
MGG_01325	GO:0003677, GO:0005634
MGG_01326	GO:0003674, GO:0008150, GO:0005575
MGG_01327	GO:0046872, GO:0008270, GO:0016021, GO:0005575, GO:0016020
MGG_01328	GO:0005975, GO:0030245, GO:0008810, GO:0016787, GO:0016798, GO:0008152, GO:0000272
MGG_01329	GO:0005634, GO:0008150, GO:0005575
MGG_01331	GO:0042147, GO:0000938, GO:0010008, GO:0005829, GO:0016020, GO:0005768, GO:0005794
MGG_01333	GO:0016020, GO:0016491, GO:0055114, GO:0016651, GO:0008137, GO:0022900
MGG_01334	GO:0003674, GO:0005575
MGG_01335	GO:0008150, GO:0005575, GO:0005515
MGG_01336	GO:0005975, GO:0003824, GO:0006032, GO:0004553, GO:0008061, GO:0043169, GO:0004568, GO:0000272, GO:0005575
MGG_01337	GO:0003674, GO:0008150, GO:0005575
MGG_01338	GO:0016021, GO:0016020
MGG_01341	GO:0046872, GO:0008270, GO:0005622, GO:0008150
MGG_01342	GO:0005524, GO:0006355, GO:0004871, GO:0016020, GO:0000156, GO:0005622, GO:0007165, GO:0016772, GO:0035556, GO:0004673, GO:0000155, GO:0016310, GO:0000160, GO:0005515
MGG_01343	GO:0003674, GO:0008150, GO:0005575
MGG_01344	GO:0005524, GO:0004672, GO:0008033, GO:0004674, GO:0006468, GO:0004713, GO:0016772, GO:0016301, GO:0016310, GO:0000781, GO:0005575, GO:0000166, GO:0016740, GO:0005694
MGG_01345	GO:0016491, GO:0016874, GO:0006750, GO:0008150, GO:0005575, GO:0035226
MGG_01347	GO:0055114, GO:0051920, GO:0098869
MGG_01348	GO:0016192, GO:0035658
MGG_01349	GO:0005737, GO:0018022, GO:0016279, GO:0016740, GO:0008168, GO:0032259, GO:0006479
MGG_01350	GO:0016021, GO:0005509, GO:0016020, GO:0005886
MGG_01351	GO:0046872, GO:0016787, GO:0003824, GO:0006470, GO:0004722, GO:0004721, GO:0043169, GO:1990439, GO:0071470, GO:1903753
MGG_01353	GO:0046872, GO:0016021, GO:0009055, GO:0020037, GO:0005506, GO:0016491, GO:0055114, GO:0004497, GO:0016705, GO:0016020
MGG_01354	GO:0016592, GO:0001104, GO:0006357, GO:0003712, GO:0005634, GO:0006351
MGG_01356	GO:0003674, GO:0008150, GO:0005575
MGG_01358	GO:0003674, GO:0005575
MGG_01359	GO:0000166, GO:0004754, GO:0005575, GO:0019878, GO:0009085, GO:0016491, GO:0008652, GO:0003729
MGG_01361	GO:0000079, GO:0051726, GO:0005575, GO:0019901
MGG_01362	GO:0005524, GO:0004672, GO:0000166, GO:0004674, GO:0006468, GO:0016772, GO:0016301, GO:0016310, GO:0005575, GO:0051094
MGG_01363	GO:0005634, GO:0006281, GO:0016491, GO:0055114, GO:0016706, GO:0003674, GO:0005829, GO:0051213, GO:0006974
MGG_01365	GO:0004497, GO:0005575, GO:1901566, GO:0044249, GO:0009231
MGG_01366	GO:0003674, GO:0008150, GO:0005575
MGG_01367	GO:0006644, GO:0050482, GO:0004623, GO:0005575, GO:0007165
MGG_01368	GO:0000166, GO:0008152, GO:0016491, GO:0055114
MGG_01369	GO:0008152, GO:0016787, GO:0008150, GO:0005575
MGG_01370	GO:0046872, GO:0006508, GO:0008233, GO:0005575
MGG_01372	GO:0003674, GO:0008150, GO:0005575
MGG_01373	GO:0016021, GO:0006810, GO:0055085, GO:0016020, GO:0005215, GO:0022891, GO:0022857
MGG_01374	GO:0003674, GO:0008150, GO:0005575
MGG_01375	GO:0003674, GO:0008150, GO:0005575
MGG_01376	GO:0016787, GO:0016311, GO:0006470, GO:0004725, GO:0004721, GO:0016791, GO:0005575
MGG_01377	GO:0016021, GO:0016020
MGG_01378	GO:0003674, GO:0005515, GO:0031087
MGG_01380	GO:0005737, GO:0006508, GO:0005524, GO:0000166, GO:0016787, GO:0030163, GO:0016887, GO:0017111, GO:0008233, GO:0000502, GO:1901800, GO:0036402, GO:0016043, GO:0008540
MGG_01381	GO:0016021, GO:0055085, GO:0016020, GO:0003674, GO:0008150, GO:0098655, GO:0006812, GO:0008324, GO:0005774, GO:0070588, GO:0015369
MGG_01382	GO:0000166, GO:0008152, GO:0016491, GO:0055114
MGG_01383	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_01385	GO:0016021, GO:0006865, GO:0055085, GO:0016020, GO:0015171, GO:0022857
MGG_01386	GO:0016491, GO:0055114, GO:0003674, GO:0008150, GO:0005575
MGG_01387	GO:0004519, GO:0004527, GO:0005575, GO:0090305
MGG_01388	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_01389	GO:0031222, GO:0005975, GO:0003824, GO:0043169, GO:0046373, GO:0046556, GO:0016787
MGG_01390	GO:0016021, GO:0006810, GO:0055085, GO:0016020, GO:0005215, GO:0022891, GO:0022857
MGG_01391	GO:0046872, GO:0016021, GO:0009055, GO:0020037, GO:0005506, GO:0055114, GO:0004497, GO:0016705, GO:0005575, GO:0019748, GO:0016020, GO:0016491
MGG_01392	GO:0050660, GO:0003824, GO:0016491, GO:0055114, GO:0016614, GO:0008762
MGG_01393	GO:0005524, GO:0004672, GO:0004674, GO:0006468, GO:0016772, GO:0016301, GO:0016310, GO:0051094
MGG_01394	GO:0016021, GO:0016020
MGG_01395	GO:0046872, GO:0008270, GO:0004842, GO:0016567
MGG_01396	GO:0005975, GO:0008152, GO:0016787, GO:0004553, GO:0000272, GO:0016798, GO:0005575
MGG_01397	GO:0046872, GO:0005524, GO:0005743, GO:0006730, GO:0009396, GO:0016874, GO:0009058, GO:0004326, GO:0003674, GO:0008150, GO:0005575, GO:0046901, GO:0016020, GO:0005759, GO:0016881
MGG_01398	GO:0016021, GO:0016020
MGG_01400	GO:0005515
MGG_01401	GO:0019028
MGG_01402	GO:0008150, GO:0005575
MGG_01403	GO:0045493, GO:0005576, GO:0030600, GO:0003674, GO:0005575, GO:0016787
MGG_01404	GO:0005975, GO:0016491, GO:0055114
MGG_01405	GO:0003674, GO:0008150, GO:0005575
MGG_01406	GO:0005515
MGG_01407	GO:0016021, GO:0003674, GO:0008150, GO:0016020
MGG_01408	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_01409	GO:0005737, GO:0005524, GO:0005634, GO:0000166, GO:0000287, GO:0003824, GO:0016874, GO:0006464, GO:0008641, GO:0005575, GO:0004839, GO:0036211, GO:0016567, GO:0032446
MGG_01410	GO:0016740, GO:0004364
MGG_01411	GO:0003824, GO:0009116
MGG_01412	GO:0003674, GO:0008150, GO:0005575, GO:0005515
MGG_01413	GO:0003674, GO:0008150, GO:0005575
MGG_01414	GO:0046872, GO:0008270, GO:0003677, GO:0005634, GO:0006355, GO:0006351, GO:0003700, GO:0000981
MGG_01417	GO:0016021, GO:0006810, GO:0055085, GO:0016020, GO:0005215, GO:0022857
MGG_01418	GO:0005975, GO:0008152, GO:0016787, GO:0003824, GO:0008150, GO:0005575
MGG_01419	GO:0003676, GO:0030529, GO:0005096, GO:0007021, GO:0003674, GO:0005575, GO:0050790, GO:0007023, GO:0048487, GO:1990904
MGG_01420	GO:0016021, GO:0016020
MGG_01423	GO:0016021, GO:0016671, GO:0016020
MGG_01424	GO:0005524, GO:0005975, GO:0000166, GO:0016740, GO:0006096, GO:0016301, GO:0016773, GO:0016310, GO:0004396, GO:0001678, GO:0005536, GO:1901135, GO:0046835, GO:0019637
MGG_01425	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_01426	GO:0008380, GO:0006397, GO:0005681, GO:0005737, GO:0003677, GO:0005634, GO:0045292, GO:0000974, GO:0005829, GO:0071014, GO:0140602
MGG_01427	GO:0005774, GO:0008150, GO:0048188, GO:0010008, GO:0005515, GO:0051568, GO:0016020, GO:0005634
MGG_01428	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_01429	GO:0005634, GO:0006281, GO:0005575, GO:0030915, GO:0046872, GO:0016740, GO:0006974, GO:0006310
MGG_01430	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_01431	GO:0003674, GO:0008150, GO:0005575
MGG_01432	GO:0005737, GO:0008237, GO:0070122, GO:0003674, GO:0008150, GO:0005575, GO:0000338, GO:0008180, GO:0005515, GO:0008233, GO:0005634
MGG_01433	GO:0000166, GO:0005525, GO:0003924, GO:0006184, GO:0006414, GO:0003746
MGG_01434	GO:0015031, GO:0035091, GO:0007154, GO:0030904, GO:0042147, GO:0005575, GO:0005829, GO:0006886, GO:0016192, GO:0032120, GO:0005628
MGG_01435	GO:0005525, GO:0003924, GO:0006184, GO:0003674, GO:0008150, GO:0005575
MGG_01436	GO:0003674, GO:0008150, GO:0005575
MGG_01437	GO:0006355, GO:0000079, GO:0016538, GO:0006357, GO:0050790
MGG_01438	GO:0006810, GO:0005215
MGG_01439	GO:0016021, GO:0006810, GO:0055085, GO:0016020, GO:0005215, GO:0006817, GO:0005315, GO:0022857
MGG_01443	GO:0005515
MGG_01444	GO:0003674, GO:0005575
MGG_01445	GO:0016740, GO:0016757
MGG_01447	GO:0004143, GO:0003951, GO:0007205, GO:0005575, GO:0016301
MGG_01448	GO:0003723, GO:0032259, GO:0008033, GO:0016740, GO:0000049, GO:0004809, GO:0008168, GO:0030488
MGG_01449	GO:0006886, GO:0008033, GO:0005622, GO:0008565, GO:0008536, GO:0031267, GO:0005634
MGG_01450	GO:0005687, GO:0005681, GO:0003723, GO:0003674, GO:0000387, GO:0046540, GO:0005682, GO:0005685, GO:0005686, GO:0000398, GO:0005634, GO:0005737, GO:0006397, GO:0008380, GO:0043229, GO:1990904, GO:1990935, GO:0036261, GO:0071004, GO:0071014
MGG_01452	GO:0015031, GO:0005783, GO:0055085, GO:0006857, GO:0035673, GO:0035672, GO:0005887, GO:0015833, GO:0016020, GO:0016021
MGG_01453	GO:0006508, GO:0008236, GO:0016787
MGG_01454	GO:0008150, GO:0005575
MGG_01455	GO:0003674, GO:0008150, GO:0005575
MGG_01456	GO:0003674, GO:0008150
MGG_01457	GO:0005737, GO:0005815, GO:0005874, GO:0000922, GO:0000226, GO:0007020, GO:0003674, GO:0043015, GO:0005816, GO:0005856, GO:0000930
MGG_01460	GO:0000287, GO:0006633, GO:0008897, GO:0009059, GO:0016740, GO:0018215
MGG_01461	GO:0016021, GO:0003674, GO:0008150, GO:0016020
MGG_01463	GO:0016021, GO:0016020, GO:0003674, GO:0008150, GO:0098655, GO:0006811, GO:0005227, GO:0034220
MGG_01465	GO:0003674, GO:0008150, GO:0005575
MGG_01466	GO:0016021, GO:0016020
MGG_01467	GO:0016021, GO:0016020, GO:0110165
MGG_01468	GO:0006397, GO:0006406, GO:0005575, GO:0000347, GO:0005634
MGG_01469	GO:0005737, GO:0016740, GO:0009058, GO:0016747, GO:0004414, GO:0000096, GO:0009086, GO:0009092, GO:0071266
MGG_01470	GO:0005524, GO:0003677, GO:0006281, GO:0008094, GO:0006259, GO:0140664, GO:0006310, GO:0061982
MGG_01471	GO:0016021, GO:0005744, GO:0030150, GO:0016020, GO:0005739, GO:0015031, GO:0005743
MGG_01472	GO:0008270, GO:0005096, GO:0008060, GO:0032312, GO:0003674, GO:0005575, GO:0050790
MGG_01473	GO:0003824, GO:0055114, GO:0016702, GO:0018580, GO:0005575, GO:0051213
MGG_01474	GO:0046872, GO:0005524, GO:0046656, GO:0009396, GO:0004156, GO:0003848, GO:0046654, GO:0016301, GO:0044237, GO:0005575, GO:0042558, GO:0008152, GO:0000166, GO:0016740, GO:0016310, GO:0003824
MGG_01475	GO:0003677, GO:0006355, GO:0003700, GO:0005634
MGG_01478	GO:0003674, GO:0005575
MGG_01479	GO:0016021, GO:0005886, GO:0016020
MGG_01480	GO:0016021, GO:0006810, GO:0005216, GO:0016020
MGG_01481	GO:0016558, GO:0004872, GO:0005515, GO:0005053, GO:0005737, GO:0005777, GO:0016560, GO:0005778, GO:0005829, GO:0062137
MGG_01482	GO:0008270, GO:0016491, GO:0055114, GO:0016706, GO:0035552, GO:0051213, GO:0006307, GO:0006281, GO:0046872
MGG_01484	GO:0045893, GO:0003713, GO:0006351, GO:0006366, GO:0034599, GO:0005634, GO:0005737
MGG_01485	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_01486	GO:0046872, GO:0008270, GO:0003677, GO:0005634, GO:0006355, GO:0006351, GO:0003700, GO:0000981, GO:0006357
MGG_01487	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_01488	GO:0016021, GO:0016020
MGG_01490	GO:0003674, GO:0005575, GO:0006355
MGG_01492	GO:0003676, GO:0032259, GO:0006139, GO:0008168, GO:0043414, GO:0090304
MGG_01493	GO:0016021, GO:0005743, GO:0006810, GO:0055085, GO:0016020, GO:0005347, GO:0005739
MGG_01494	GO:0003674, GO:0008150, GO:0005575
MGG_01495	GO:0005199, GO:0003674, GO:0008150, GO:0005575, GO:0031505
MGG_01501	GO:0003674, GO:0008150, GO:0061770, GO:0061077
MGG_01502	GO:0016998, GO:0003674, GO:0005575
MGG_01503	GO:0003674, GO:0008150, GO:0005575
MGG_01504	GO:0005789, GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0032366, GO:0016020, GO:0006629, GO:0006869, GO:0005783, GO:0000139, GO:0005794, GO:0006665, GO:0016125, GO:0097036, GO:0032541
MGG_01505	GO:0016021, GO:0046961, GO:0015991, GO:0015078, GO:0033179, GO:0000032, GO:0034622, GO:0000220, GO:0007035, GO:0000329, GO:1902600, GO:0016020, GO:0006811
MGG_01506	GO:0051287, GO:0050662, GO:0000166, GO:0016491, GO:0006098, GO:0055114, GO:0050661, GO:0004616, GO:0016616, GO:0005575, GO:0003824
MGG_01507	GO:0103045, GO:0005739, GO:0004042, GO:0006526, GO:0005575, GO:0016740, GO:0016746, GO:0008652
MGG_01509	GO:0005681, GO:0003723, GO:0000398, GO:0003674, GO:0000956, GO:0006396, GO:0005634, GO:0006397, GO:0008380, GO:1990904, GO:0120114, GO:0022607, GO:0022613
MGG_01510	GO:0003674, GO:0008150, GO:0005575, GO:0005515, GO:0005739
MGG_01511	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_01512	GO:0003676, GO:0005524, GO:0003677, GO:0005634, GO:0006310, GO:0000723, GO:0004003, GO:0042162, GO:0006303, GO:0003678, GO:0003684, GO:0000781, GO:0032508, GO:0043564, GO:0016787, GO:0000166, GO:0004386, GO:0006281, GO:0006974, GO:0005694, GO:0031297, GO:0120290, GO:0000792, GO:0005721, GO:0035861, GO:0099115, GO:0140445
MGG_01516	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_01517	GO:0000166, GO:0008152, GO:0003824, GO:0047710, GO:0008150, GO:0005575, GO:0016787
MGG_01518	GO:0046872, GO:0008270, GO:0003677, GO:0005634, GO:0006355, GO:0006351, GO:0003700, GO:0000981, GO:0006357
MGG_01519	GO:0003676, GO:0006396, GO:0003723, GO:0005634, GO:0000166, GO:0030529, GO:1990904
MGG_01520	GO:0003723, GO:0006412, GO:0003735, GO:0019843, GO:0015935, GO:0005840, GO:1990904
MGG_01521	GO:0000166, GO:0007049, GO:0005525, GO:0031105, GO:0051301, GO:0005938, GO:0032156, GO:0005200, GO:0010314, GO:0070273, GO:0000281, GO:0000921, GO:0031107, GO:0071902, GO:0000144, GO:0001400, GO:0005619, GO:0005628, GO:0032160, GO:1990317
MGG_01523	GO:0008152, GO:0009395, GO:0102545, GO:0004620, GO:0005575, GO:0004622, GO:0016787, GO:0006629, GO:0016042
MGG_01524	GO:0006396, GO:0004525, GO:0003723, GO:0005840, GO:0005622, GO:0003725, GO:0090501, GO:0090502, GO:0006364
MGG_01525	GO:0016021, GO:0016020
MGG_01528	GO:0016787, GO:0004721, GO:0008150, GO:0005575, GO:0004722, GO:0017018, GO:0000724, GO:0006470, GO:0051173, GO:0051598, GO:1902660, GO:2000002, GO:2001034, GO:0000794, GO:0030289, GO:0034399
MGG_01529	GO:0003674, GO:0008150, GO:0005575
MGG_01530	GO:0003674, GO:0008150, GO:0005575
MGG_01532	GO:0003674, GO:0008150, GO:0005575
MGG_01534	GO:0003674, GO:0008150, GO:0005575
MGG_01535	GO:0016491, GO:0008615, GO:0055114, GO:0004733, GO:0010181, GO:0042823, GO:0016638, GO:0006725, GO:0042816, GO:1901615
MGG_01537	GO:0046872, GO:0016021, GO:0005737, GO:0005524, GO:0008152, GO:0003824, GO:0006207, GO:0006807, GO:0016874, GO:0006541, GO:0004070, GO:0003922, GO:0006520, GO:0016810, GO:0016597, GO:0016743, GO:0070409, GO:0006543, GO:0004088, GO:0045984, GO:0044205, GO:0000166, GO:0016740, GO:0006221
MGG_01538	GO:0016021, GO:0006810, GO:0005216, GO:0016020
MGG_01539	GO:0003674, GO:0008150, GO:0005575
MGG_01540	GO:0009966, GO:0003674, GO:0005575
MGG_01541	GO:0046872, GO:0006396, GO:0005524, GO:0004525, GO:0003677, GO:0004386, GO:0003723, GO:0050688, GO:0051607, GO:0090501, GO:0090502, GO:0016891, GO:0016787, GO:0000166, GO:0016070, GO:0031047
MGG_01542	GO:0005975, GO:0008152, GO:0031176, GO:0045493, GO:0016787, GO:0005576, GO:0003824, GO:0004553, GO:0043169, GO:0016798
MGG_01543	GO:0003674, GO:0008150, GO:0005575
MGG_01544	GO:0046872, GO:0016021, GO:0009055, GO:0020037, GO:0005506, GO:0016491, GO:0055114, GO:0004497, GO:0016705, GO:0003674, GO:0005575, GO:0016020
MGG_01547	GO:0003674, GO:0008150, GO:0005575
MGG_01549	GO:0005634, GO:0003743, GO:0007049, GO:0006270, GO:0006413, GO:0003674, GO:0005575, GO:0006260, GO:0003682, GO:0031573, GO:1902977, GO:0000785, GO:0031261
MGG_01550	GO:0005509, GO:0008150, GO:0005575
MGG_01551	GO:0008152, GO:0003824, GO:0016874, GO:0005575
MGG_01552	GO:0006479
MGG_01553	GO:0046872, GO:0008152, GO:0008652, GO:0009082, GO:0051539, GO:0009098, GO:0003861, GO:0016829, GO:0009316, GO:0051536, GO:1901564, GO:0043436, GO:0005829
MGG_01556	GO:0006810, GO:0046961, GO:0015991, GO:0046933, GO:0015992, GO:0033180, GO:0034220, GO:1902600, GO:0005774, GO:0006811
MGG_01557	GO:0003674, GO:0005575, GO:0032366, GO:0006869, GO:0032934, GO:0015918, GO:0000328
MGG_01558	GO:0046872, GO:0008270, GO:0005515
MGG_01559	GO:0046872, GO:0005789, GO:0016021, GO:0016740, GO:0016757, GO:0008963, GO:0006488, GO:0003975, GO:0006487, GO:0016780, GO:0016020, GO:0005783, GO:0043231, GO:0006486, GO:0009060, GO:0043541
MGG_01560	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_01561	GO:0005730, GO:0005525, GO:0005634, GO:0000166
MGG_01562	GO:0003674, GO:0005575
MGG_01563	GO:0016021, GO:0005524, GO:0006200, GO:0000166, GO:0016020, GO:0016887, GO:0017111, GO:0042626, GO:0008150, GO:0005575, GO:0140359, GO:0055085
MGG_01566	GO:0051287, GO:0000287, GO:0016491, GO:0055114, GO:0016616, GO:0005575, GO:0046872, GO:0047046, GO:0009085
MGG_01567	GO:0005737, GO:0005634, GO:0106035
MGG_01568	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_01569	GO:0016491, GO:0055114, GO:0045892, GO:0010181, GO:0008150, GO:0005575, GO:0003955
MGG_01571	GO:0046872, GO:0008152, GO:0016491, GO:0055114, GO:0042438, GO:0004503
MGG_01572	GO:0003677, GO:0005634, GO:0006351, GO:0016740, GO:0016779, GO:0003899, GO:0032549, GO:0000428, GO:0001054, GO:0006360, GO:0006361, GO:0006362, GO:0006363, GO:0042790, GO:0005736
MGG_01574	GO:0000166, GO:0005525, GO:0007264, GO:0005622, GO:0005575, GO:0015031, GO:0003924
MGG_01575	GO:0016021, GO:0003674, GO:0005575, GO:0016020
MGG_01577	GO:0016021, GO:0016020
MGG_01578	GO:0016021, GO:0016020
MGG_01579	GO:0003676, GO:0006397, GO:0003723, GO:0005634, GO:0000166, GO:0008150, GO:0005575, GO:0005686
MGG_01581	GO:0005737, GO:0006508, GO:0005524, GO:0000166, GO:0006511, GO:0016787, GO:0030163, GO:0017111, GO:0008233, GO:1901800, GO:0031625, GO:0045732, GO:0045899, GO:0070682, GO:0008540, GO:0036402, GO:0016887, GO:0016043, GO:0000502, GO:0043161
MGG_01582	GO:0005737, GO:0005524, GO:0000166, GO:0051082, GO:0006457, GO:0044267, GO:0005575, GO:0140662, GO:0016887, GO:0005832, GO:0051086
MGG_01583	GO:0003676, GO:0008380, GO:0006397, GO:0005737, GO:0005524, GO:0005634, GO:0003724, GO:0016787, GO:0000166, GO:0004386, GO:0016887
MGG_01584	GO:0016021, GO:0006810, GO:0016020, GO:0005739, GO:0005743, GO:0000064, GO:0006526, GO:1990575, GO:0005740
MGG_01585	GO:0016021, GO:0003674, GO:0008150, GO:1905691, GO:0016020
MGG_01586	GO:0008270, GO:0005622, GO:0008150
MGG_01588	GO:0019904, GO:0008150, GO:0005575
